Tweet_Count,Username,Text,Created_At,Retweets,Likes
378,Daniel Veroc ⚡️#EGLDSqueeze,"Any bears from #SOL that want to fight me? I’ve had a few training sessions, and I have started fighting for the #EGLDSqueeze bulls. https://t.co/4cldlBuTGF",Thu Jul 04 20:26:13 +0000 2024,22,105
379,Daniel Veroc ⚡️#EGLDSqueeze,How crazy it is after 9 days? Yolo on #EGLDSquazee. We're so strong together. People starting selling shitcoins on Metamask and slowly moving for the best tech. #ETH &amp; #SOL will be only for boomers &amp; nerds playing WoW &amp; LoL soon. Use #EGLD.,Thu Jul 04 19:25:04 +0000 2024,59,161
380,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/0B1t7mSMTp",Thu Jul 04 18:08:05 +0000 2024,424,434
381,Piggy,Happy 4th of July!!!💥💥 $Piggy is cooking up some fire 🔥 memes for Independence Day come check them out and lock in with our squad 🐷🚀#Sol #Piggy #Crypto https://t.co/LdATibsKMt,Thu Jul 04 15:39:28 +0000 2024,5,47
382,GABE KLEIN,"What are hottest dips of today? Shill me the best discounts in this red 4th of July. 

#Crypto #Gems #Buythedip #STC #ETH #SOL #BASE #BNB #Memecoins #4thofJuly",Thu Jul 04 12:27:49 +0000 2024,43,89
383,BitmonkCrypto,"#Bitcoin has Broken a Major Support Level: What’s Next?

Stay calm and weather the storm. Brighter days are ahead!

#BTC #ETH #SOL #Crypto https://t.co/vqNLVtiC0E",Thu Jul 04 12:16:25 +0000 2024,103,292
384,Chainge 🪢,"🚀 Chainge is now live on #Solana! 

🔀 Swap &amp; bridge $SOL, $USDT &amp; $USDC to and from @solana chain effortlessly on our web dApp: https://t.co/YK6nkGVsvu 

🔥 And the best part? Custom token import on #Solana is coming soon! Stay tuned! 

#Chainge #SolanaProjects #SOL #XCHNG https://t.co/2LZImxvyMi",Thu Jul 04 11:20:02 +0000 2024,77,248
385,Berkay Ozcan,"Good Morning☕️

Freaking busy week!🥱

Overthinking🖤
5/5 - 0.1 #SOL https://t.co/fyiLOhasFn",Thu Jul 04 10:57:20 +0000 2024,22,71
386,SACHIN on ETH -XTZ -SOL 💎🌹,"GM Fam 🖼️ 

I'm Buying 🛍️🛍️🛍️ 
For July month on every chain ⛓️ 

Simply 👇🏻
🔸 Share your Art  #ETH #XTZ #SOL

🔸 Please Vote for Me "" A "" in my pinned Tweet if you like 🫂

Let goo 👇🏻 https://t.co/FD6ZsemKQo",Thu Jul 04 10:37:29 +0000 2024,34,155
387,Space Alpaca Official,"Second batch of $SPAL airdrop is sent 🚀🚀

The first and second airdrops are over, so make sure you don't miss out on the third Airdrop event 🚀🚀🚀 

❤️+🔁+🔔
Join tg: https://t.co/AQXsl3vmfv to participate in the next Airdrop event 

THE NEXT MILLION PROJECT. #Airdrop #SOL https://t.co/38VBZ95oqX",Thu Jul 04 10:18:39 +0000 2024,22,52
388,Ref👑,"Good morning legends ☀️ 
Which memecoin are we buying today? 🤔
#BASE #SOL #AVAX https://t.co/UF3ezZE8Nx",Thu Jul 04 09:38:24 +0000 2024,7,80
389,zeynep •𝔷𝔢𝔫𝔭•,"Gm☘
I've been busy with my Irl work for a few days. Don't forget me 🌸

""ꜱᴏᴍᴇ ᴍᴜꜱɪᴄ ᴀɴᴅ ɴᴏᴛᴇꜱ"" 

1 #Sol  
1/1 https://t.co/XagtPQAsE9",Thu Jul 04 09:11:28 +0000 2024,17,59
390,Philakone,"High chance for a major bounce at this 4-day, 50 EMA, chandelier exit support level. I used my absolute last bit of fiat to buy $50K between #SOL and #RNDR. Now literally all in. There's no going back now. https://t.co/C7nWeO41m3",Thu Jul 04 09:02:06 +0000 2024,28,460
391,Vik Sharɱa 🇺🇸,"Well, time to buy.  #Bitcoin #XMR, #ETH, #SOL, #ZANO, #LTC, #RUNE , #ZCASH",Thu Jul 04 08:19:25 +0000 2024,17,117
392,Emory Graham,This one goes out to my OG #saitama #wolfpack family! This one's for you! Retweet it! It's marketing! It's been a pleasure. Have fun guys! 😉#SaitamaOnSol #Saitama #Solana #onepunchman #SOL #TheWolfpackIsBack #WolfpackStandUp #saitamaonsolana $SAITAMA $SAITA @saitama_on_sol https://t.co/kG5tw5xrRQ,Thu Jul 04 04:05:55 +0000 2024,111,181
393,Grace Randolph,"#TheAcolyte Episode 6 REVIEW &amp; BREAKDOWN

We're going to eventually get some answers...right?

But I'm loving #Qimir &amp; #Sol 
plus we do get some important info &amp; hints this episode

Let's discuss!

#StarWars 

https://t.co/80C5RafSEL",Wed Jul 03 23:08:35 +0000 2024,8,261
394,SACHIN on ETH -XTZ -SOL 💎🌹,"GM Fam 🖼️ 

I'm Buying 🛍️🛍️🛍️ 
For July month on every chain 🤞🏻

Simply 👇🏻
🔸 Share your Art  #ETH #XTZ #SOL

🔸 Please Vote for Me "" A "" in my pinned Tweet if you like 🫂

Just collected 👇🏻 https://t.co/ubD0BoAj1r",Wed Jul 03 17:34:04 +0000 2024,23,182
395,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $100 in $SOL

To Enter:
1⃣ Follow @roymagiccoin  🔔
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇
4️⃣ Join TG  for more 💰 https://t.co/Qr3w9kPNBw

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/Wtlg3cWkv3",Wed Jul 03 16:38:11 +0000 2024,514,456
396,POΞ,"#BTC to $150k  Programmed 
#ETH to $15k     Programmed 
#SOL to $1200 Programmed

$PEPE    to $100B Programmed
$BRETT to $100B Programmed
$WIF       to $50B   Programmed

RAISE YOUR TARGETS",Wed Jul 03 15:20:32 +0000 2024,32,206
397,Daniel Veroc ⚡️#EGLDSqueeze,#MultiversX moved from #90 to #75 on CoinMarketCap! ✅#EGLD is holding strong against other #altcoins because #EGLDSqueeze is viral+ full of memes around the most scalable L1 in the #crypto space. #SOLANA (#SOL) #ETHEREUM (#ETH) #BNB #TON #XRP #NEAR #DOGE #PEPE #BRETT #ICP #TRX https://t.co/0IPfVAUBTk,Wed Jul 03 15:07:53 +0000 2024,58,187
398,BrassSynergy,"Solana ETF incoming? 👀

3iQ Corp. just filed for North America's first Solana exchange-traded fund (QSOL) in Canada.
This could be huge for #SOL adoption and accessibility!

What do you think? Bullish or bearish? 🚀 or 🐻
https://t.co/Y9uw9BIxT8

#Solana #CryptoNews",Wed Jul 03 13:00:44 +0000 2024,17,168
399,ryan,"LUV &amp; DRUGS - #CS2 First Sol Unreal project, was a lotta btc fun, csgo plan on eth doing more.  #crypto this #pepe soo #gochecrypto #csgo #sol #eth #arb #solana #Binance #BTC https://t.co/RcOHbbI7Ri",Wed Jul 03 11:10:03 +0000 2024,1,366
400,Elja,"Everyone is talking about ETH/BTC but SOL/BTC chart looks even better.
 
- Consolidating from the past few months
 
- Have found a strong support level
 
- Approaching the upper bound 
 
With #SOL ETF hype, there could be a big breakout in Q3, which will trigger the #Solana https://t.co/4vPLVpHsLh",Wed Jul 03 09:46:19 +0000 2024,29,104
401,Matthew Dixon - CEO Evai,"Be aware of the possibilities and this is a genuine possibility with a fair degree of probability for #SOL 
From the local high around $SOL 210 we have 5 waves down and 3 up, so we should complete a further 5 waves down to complete the Zigzag correction. That's DCA territory imo https://t.co/bx6NlFGPKP",Wed Jul 03 06:07:38 +0000 2024,24,197
402,Hawk Tuah | Sol,"When you least expect it we gonna spit on that thang.

#HAWKTUAH  #SOL https://t.co/xtVO2KBZon",Wed Jul 03 02:00:36 +0000 2024,46,133
403,NFTPerks 🇵🇹,"Good Night, Fams 🌛

$SOL is currently trading at $154.06, up 5.25% in the past 24 hours! 🚀

#SOL is on the rise with a strong upward trend today.🚀🚀

Stay tuned for more updates! 👍 https://t.co/dppOctKrg4",Tue Jul 02 23:51:28 +0000 2024,1,62
404,mondar,"$INJ is going higher 

It will follow pumping #Solana again 

#crypto #BTC #ETH #SOL #Injective https://t.co/eqU0QPwNtT",Tue Jul 02 22:25:42 +0000 2024,36,269
405,C4 Coin,"It is $C4 Time! 🌴☀️

#ADA #SOL #ETH #BASE #BTC #INJ #AVAX https://t.co/QggSEOuQHI",Tue Jul 02 20:57:31 +0000 2024,44,101
406,Daniel Veroc ⚡️#EGLDSqueeze,"If you're searching for biggest wealth transfer in history &amp; next #Gamestop (#GME).

✅ Want to invest in most undervalued &amp; advanced L1 in space.

#ETH #SOL #NEAR #AVAX #ADA #TON #XRP #TRX are overvalued.

Join #EGLDSqueeze army 🔽 #EGLD (#MultiversX).

https://t.co/W4T1QvERb5",Tue Jul 02 20:31:49 +0000 2024,28,96
407,Hawk Tuah | Sol,"She’s everywhere but we’re not mad. 

#Hawktuah #Sol https://t.co/Q5NL9pOKeV",Tue Jul 02 20:01:28 +0000 2024,39,94
408,Matthew Hyland,"#SOL idea invalidates with close above neckline 

Inverse head and shoulder price target falls at $188: https://t.co/NIH4opV6lr",Tue Jul 02 19:41:11 +0000 2024,21,201
409,Matthew Hyland,"#SOL idea invalidates with close above neckline 

Inverse head and shoulder price target falls at $188: https://t.co/zbbErk0LTL",Tue Jul 02 19:01:27 +0000 2024,45,312
410,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft 🔔
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/hWWdXFNzHF",Tue Jul 02 17:30:18 +0000 2024,432,460
411,EL MUSA ⚡️🔌,"#VOLTINU'S ROAD TO $1.00 MIDDAY RECAP &amp; PROJECT NEWS goes live at 12PM EST!

Stream: https://t.co/EGHGuGKedR

Follow @VOLTINUOFFICIAL FOR ALL THE UPDATES! ⚡ 🫡 👑

#VOLT #VOLTARMY #BTC #ADA #SOL https://t.co/bVUYUl5H6X",Tue Jul 02 17:00:04 +0000 2024,53,80
412,TRON DAO,"🌐#TRON is not just leading the stablecoin market but also transforming how businesses operate globally.

📊 Share of Stablecoin Transactions by Blockchain on Orbital:

#TRON : 97.62%
#ETH:  2.12%
#SOL: 0.21%
#BNB: 0.05%
#MATIC : 0.01% https://t.co/ciyfyO41cV",Tue Jul 02 16:11:34 +0000 2024,65,228
413,BrettFlipsPepe,"Dear $BRETT community and the world. You are not late. You are still early! $BRETT has just begun! See you at 50B MC! Take care and goodnight!

#Brett #BTC #ETH #SOL #memecoin #basememecoins #Elections2024 #EURO2024 #EuroCup2024 #soccer #football https://t.co/grLM5dkf2O",Tue Jul 02 15:57:34 +0000 2024,19,146
414,Wild Tigers,"We reached 1k Followers 🥳 

Let's celebrate with a Wild Tiger NFT giveaway 

🐯Like 
🐯Follow us
🐯Tag a friend &amp; comment your #hedera address below
🐯Retweet ♻️ 

Associate token id : 0.0.6024491

🕐 Ends 48 Hrs 

#Hederanft #Hbar #Sol #Bitcoin #NFTs https://t.co/fruNMrJV8k",Tue Jul 02 15:09:24 +0000 2024,50,80
415,Tola Joseph Fadugbagbe,"Bought with 2 SOL a few days back via Bitget wallet.

Dumped to 1.2 SOL and now up 3.56 SOL marking 1.56 SOL profit 📈 

Who needs 0.5 SOL?

Download Bitget Wallet here: https://t.co/qkbevDaIFX. Use invite code “yuGnGD” for rewards 🪂

#SOL $SOL #Solana https://t.co/98iGGUe2ta",Tue Jul 02 10:48:01 +0000 2024,36,334
416,Mr Junior Ebong🧛‍♂️,"That guy was very smart, what he’s done has opened a bigger door for him. 

That guy will connect him to bigger things more than that 100 #SOL

IT PAYS TO BE DECENT AND HONEST.",Tue Jul 02 10:13:31 +0000 2024,43,137
417,Daniel Veroc ⚡️#EGLDSqueeze,"I will start our own #EGLD bull run. Because I can, why not? #MultiversX is here to stay, and I've never used a better blockchain. It's the Apple of web3. Nothing can compare. Sorry if you still don't get it. You should try @xPortalApp. #EGLDSqueeze is here. #ETH #SOL #NEAR #ADA",Tue Jul 02 06:56:55 +0000 2024,63,181
418,Chinese Whale Lab🐳💎,"GM from China🇨🇳

The ticker is $.......? #crypto #sol #base #memecoins #100xgem",Tue Jul 02 03:22:47 +0000 2024,25,106
419,PRINCESS,"181k MC - @MemeBattleFun 

Meme card battles to win #SOL 

Maybe I’m bullish because they made a card for #SaitamaOnSOL &amp; myself? 🚀

Video this weekend? 👀 

CA: E1NahZ4psbNdBCzMQmRoWreQNi4b1scQUsQ755zWpump https://t.co/6b8t3Xtq8B",Tue Jul 02 00:21:14 +0000 2024,28,80
420,ꕷ𖢧ꛕ_ 𝔘𝔠𝔥𝔦𝔥𝔞,"Lets goo!! #saitapro is officially back on IOS appstore in the US, Florida!!

#stc #saitachain #saitacard #crypto #bitcoin #sol #bnb @SaitaChainCoin @mannythehitman https://t.co/KVenJ57sPa",Mon Jul 01 21:32:17 +0000 2024,31,71
421,Crypto Bang!,"Seems $ALGO is going bigger than $SOL soon. #ALGO&gt;#SOL

My target for @Algorand price will hit two digits. 🤞

#BTC #ETH #Bulish",Mon Jul 01 20:01:10 +0000 2024,23,186
422,Solana Chapo 🔫,"🐼 PANDAS FOLLOW PANDAS 🐼

My X feed looks like 2021, and ngl I love it 😍

WE ARE SO BACK FAM 🚀 #SOL #Solana 🚀

PANDASTE 🙏 @SolanaSensei ⛩️ https://t.co/lDmdAq1r6D",Mon Jul 01 16:14:01 +0000 2024,14,119
423,Excom Society,"We are excited and pleased by the huge participation in our just concluded Referral Contest. Thanks to all participants, we appreciate your efforts🎉

The Referral Contest is now ended!
Eligible winners will be announced next week, Stay tuned in our Discord Server!

#Excom #SOL",Mon Jul 01 15:15:26 +0000 2024,7,55
424,Bullish Pulse,"🎉 $100 Giveaway in 24 Hours 🎉

 To Enter: 
✅ Follow Me: @Alacryp1 
✅ Like &amp; RT this 
✅ Tag 3 Friends

👉 Comment BSC Address below 

#CryptoGiveaway #SOL #Solana #BTC #eth",Mon Jul 01 13:20:35 +0000 2024,418,444
425,Moses ∞,"Let me show you something, the 1st picture is #ICP and the 2nd is #Sol .

* ICP CS=465m, #Sol CS=462m.

* #ICP Total Supply=520m, #Sol total supply=579m.

* #ICP price $8, #Sol price $140. 

*#ICP Tech= Super Alien Tech, #Sol Tech=Zero. 

Do what U like with this information ✌️ https://t.co/nnaa9IcX1q",Mon Jul 01 09:33:14 +0000 2024,42,156
426,Berkay Ozcan,"Good Morning🌞

Happy Monday❤️‍🔥

Eclipse🧡
1/1 - 0.35 #SOL https://t.co/I7zz1WCMl0",Mon Jul 01 08:25:28 +0000 2024,19,73
427,Changwei Zhang (CZ) | BAYC 1726,"I'm down 350k$ on $BAKED

First 2500 wallets will get guaranteed #SOL airdrop (yes, for real)

Drop your $SOL wallets and retweet !!

Check your wallets in 12 hours⏰

I'll make it all back on my TG: https://t.co/dW9t3pd8vv, opening it for next 12 hours!! https://t.co/5DdJVJb8PZ",Mon Jul 01 07:24:47 +0000 2024,242,307
428,BrettFlipsPepe,"I can smell 0.20 for $BRETT!  Can you?

#btc #eth #Altcoins #basememecoins #SOL https://t.co/oGRX60iVYZ",Mon Jul 01 07:15:23 +0000 2024,22,215
429,Crone,"Thank you guys so much for 500 followers 😎😎

🚨I’m gonna give away .5 sol to 2 lucky ppl🚨

1) Like
2) Drop your sol address 
3) Be following

Picking winners in 24hrs

#Giveaway #Sol",Mon Jul 01 03:21:03 +0000 2024,299,344
430,Feras🪐,"0.5 $SOL giveaway

How to enter:

drop your #SOL address, like and RT
Must follow 𝗠𝗲

winner in 12 h  
good luck everyone",Mon Jul 01 02:31:41 +0000 2024,287,300
431,jh_mons,"I have officially joined @y00tsNFT gang. ✅

#NFTs are back on the rise, and had to scoop this one up. 

There are a lot of different feelings out there on what @frankdegods has done, but for me, I am still bullish. 

Always have wanted one. 💹

#Solana #Sol #y00ts #NFTs #NFT https://t.co/dgaPfl7oBy",Mon Jul 01 01:12:13 +0000 2024,5,65
432,"The Crypto Oracle (💙,🧡)","Become a better and more strategic trader with SWAP and  Limit Order on the @solflare_wallet Mobile App.

Let’s go through these trading features and all the other amazing features on the latest updated version of the @solflare_wallet  mobile app.

#Solana #solflare #SOL #Crypto https://t.co/3DHfMXSMq4",Mon Jul 01 00:44:58 +0000 2024,26,95
